1 -0.6168603970793552 -0.8126824994557031 0.13552526062550124 -0.061428444696429385 0.0 0.0 0.1134555251540735 -0.21716004543245512 -0.0034733599867887294 -0.07541159637620856 0.10666666666666669 0.1795302014025269 0.16412896715940578 -0.7402597402597403
1 -0.7697279400019122 -0.4311092522351809 0.030473135525260625 -0.055937898016492904 0.0 0.0 -0.1896452490347784 -0.26113823417112686 -0.0051330615983511615 -0.06403083327807782 -0.22666666666666663 -0.02852348994245757 -0.3741807014670996 -0.49783549783549785
1 -0.36173449145214365 -0.5427716122320982 0.12429831595829996 -0.04974507467394851 -0.1485768257607157 -0.2631578946038781 0.21144907898186685 -0.17416840315742996 -0.001395598431976043 -0.020908620019631667 -0.8933333333333333 -0.7419463089738074 -0.2419184128709716 -0.3787878787878789
1 -0.6099651140263812 -0.14430841253889826 -0.28789093825180434 -0.035906512754277586 0.0 -0.15789473682548477 -0.2649164473278639 -0.8181808048442316 0.005760160515352768 -0.011677259024328195 -0.8933333333333333 0.1614093960273186 0.09832961853038324 -0.29220779220779214
1 -0.6040433001975681 -0.42661009248223064 -0.19406575781876506 0.014799111757831163 0.0 0.0 -0.5644450695547432 -0.15337886018730668 0.006483843845013125 -0.30563481590982955 0.10666666666666669 0.17248322153439033 -0.33823801689887467 -0.1341991341991342
1 -0.152867542922557 0.38157324722052227 -0.10505212510024062 0.005490546679936481 0.0 0.0 -0.3031007741888519 -0.043978188738671736 -0.0016597016115624322 0.011380763098130742 -0.3333333333333333 -0.20805369134498447 -0.5383096686265054 0.24242424242424243
1 0.2551259056272116 0.2699108872236049 -0.011226944667201283 0.011683370022480877 -0.1485768257607157 -0.2631578946038781 0.09799355382779334 0.042991642275025166 0.0020777615548126863 0.054502976356576895 -1.0 -0.9214765103763344 -0.4060473800303774 0.3614718614718614
2 0.006895283052974044 0.6683740869168049 -0.4234161988773056 0.0255219319421518 0.0 -0.15789473682548477 -0.3783719724819374 -0.6010207594117766 0.009233520502141497 0.06373433735188036 -1.0 -0.018120805375208313 -0.06579934862902254 0.44805194805194815
1 0.012817096881787116 0.3860724069734725 -0.3295910184442663 0.07622755645426055 0.0 0.0 -0.6779005947088166 0.06378118524514845 0.009957203831801854 -0.230223219533621 0.0 -0.007046979868136571 -0.5023669840582805 0.6060606060606061
2 0.4079934485497686 -0.11166235999691737 0.09382518043303933 0.006192823342544396 -0.1485768257607157 -0.2631578946038781 0.40109432801664524 0.0869698310136969 0.0037374631663751184 0.04312221325844615 -0.6666666666666667 -0.7134228190313499 0.13226228859612799 0.11904761904761896
2 0.15976282597553104 0.2868008396962826 -0.318364073777065 0.020031385262215318 0.0 -0.15789473682548477 -0.07527119829308548 -0.5570425706731048 0.01089322211370393 0.052353574253749625 -0.6666666666666667 0.18993288596977617 0.47251031999748283 0.20562770562770571
2 -0.24823062257423756 0.3984631996932 -0.4121892542101043 0.013838561919670922 0.1485768257607157 0.10526315777839335 -0.4763655263097307 -0.6440124016868017 0.007155758947328811 0.009231360995303473 0.0 0.903355705001126 0.34024803140135484 0.08658008658008676
2 -0.2423088087454245 0.1161615197498676 -0.318364073777065 0.06454418643177967 0.1485768257607157 0.2631578946038781 -0.77589414853661 0.02078954297012328 0.007879442276989168 -0.2847261958901979 1.0 0.9144295305081979 -0.09631960402790307 0.2445887445887447
1 0.005921813828813072 -0.2823016799433324 0.09382518043303928 0.05070562451210875 0.0 0.15789473682548477 -0.29952862222687926 0.664801944656925 0.0007236833296603573 -0.29395755688550135 1.0 0.011073825507071741 -0.4365676354292579 0.15800865800865793
1 -0.14811244302680615 0.5737192998120249 -0.029671210906174833 0.02822498048435257 0.0 0.0 -0.32304649886309494 -0.38462750382656186 0.010123943614738153 0.06396952091710034 -1.0 0.054899328877483 0.1585511907224501 0.7835497835497836
